DB00594,Q14940
DB11561,P16083
DB11561,P21397
DB00513,P00747
DB00513,P00750
DB00357,P11511
DB00357,P24557
DB00357,P05108
DB00345,Q4U2R8
DB01424,P35354
DB01424,P23219
DB01424,Q6XQN6
DB04452,P14780
DB04452,P03956
DB01118,P08588
DB01118,Q14524
DB01118,P35372
DB01118,P21728
DB01118,P14416
DB01118,P08913
DB01118,Q99720
DB01118,P10827
DB01118,P10828
DB01118,Q12809
DB01118,P08684
DB01118,Q15125
DB01118,P08183
DB01118,P31645
DB01118,P23975
DB01118,P28223
DB01118,P41595
DB01118,P28335
DB01118,P50406
DB01118,P18089
DB01118,P35462
DB01118,P25021
DB01118,P11229
DB01118,P08172
DB01118,P20309
DB01118,P08173
DB01118,P08912
DB01118,P13945
DB01118,Q01959
DB01118,P0DMS8
DB01118,P21917
DB01118,P41145
DB01118,P41143
DB01118,P11712
DB01118,O95180
DB01118,P25101
DB01118,Q14534
DB01118,P06241
DB01118,P04626
DB01118,P37268
DB01118,P41597
DB01118,P21452
DB01118,Q9Y3Q4
DB01118,Q96RP8
DB01118,P30411
DB01118,P32245
DB01118,P33032
DB01118,P41968
DB01118,P51679
DB01118,Q9NVV9
DB01118,Q9NTG7
DB01118,O75151
DB01118,P29375
DB01118,Q6ZMT4
DB06288,P08913
DB06288,P28223
DB06288,P41595
DB06288,P50406
DB06288,P34969
DB06288,P28222
DB06288,P28221
DB06288,P18825
DB06288,P21917
DB06288,P14416
DB06288,P35462
DB00321,Q14524
DB00321,P21728
DB00321,P14416
DB00321,P08913
DB00321,Q99720
DB00321,Q12809
DB00321,P31645
DB00321,P23975
DB00321,P08908
DB00321,P28223
DB00321,P41595
DB00321,P28335
DB00321,P50406
DB00321,P34969
DB00321,P35348
DB00321,P18089
DB00321,P35462
DB00321,P21918
DB00321,P35367
DB00321,P25021
DB00321,Q9H3N8
DB00321,P11229
DB00321,P08172
DB00321,P20309
DB00321,P08173
DB00321,P08912
DB00321,Q06278
DB00321,P18825
DB00321,Q99250
DB00321,Q15858
DB00321,Q01959
DB00321,P25100
DB00321,P07949
DB00321,P04629
DB00321,Q00975
DB00321,O15245
DB00321,O15244
DB13114,P07949
DB01025,P02766
DB01025,Q14164
DB01025,Q9UHD2
DB01025,Q9HC97
DB01025,P27815
DB01025,Q07343
DB01025,Q08493
DB01025,Q08499
DB00381,P08913
DB00381,P50406
DB00381,P35348
DB00381,Q06278
DB00381,P18825
DB00381,Q01959
DB00381,P25100
DB00381,P35368
DB00381,Q06432
DB00381,Q13936
DB00381,P00915
DB00381,P54289
DB00381,Q01668
DB00381,O95180
DB00381,O95069
DB00613,Q12809
DB00613,P50135
DB00613,Q9Y251
DB00613,P05067
DB00613,P43354
DB00543,P21728
DB00543,P14416
DB00543,P08913
DB00543,P08183
DB00543,P31645
DB00543,P23975
DB00543,P08908
DB00543,P28223
DB00543,P41595
DB00543,P28335
DB00543,P50406
DB00543,P34969
DB00543,P18089
DB00543,P35462
DB00543,P35367
DB00543,P11229
DB00543,P08172
DB00543,P20309
DB00543,P08173
DB00543,P08912
DB00543,P18825
DB00543,Q01959
DB00543,P10635
DB00543,P21917
DB00543,P25100
DB00543,P46098
DB00543,Q00975
DB00543,Q9Y345
DB00714,P18825
DB00543,P14867
DB00543,P18507
DB00543,P47870
DB01060,P28223
DB01060,P41595
DB01060,P28335
DB08927,O00519
DB08927,P50406
DB00182,P08913
DB00182,P31645
DB00182,P23975
DB00182,P35348
DB00182,Q01959
DB00182,Q16568
DB00182,Q96RJ0
DB00415,Q02763
DB00415,Q8TD43
DB00701,P08684
DB00701,P24557
DB00701,P07339
DB01427,Q14432
DB01427,P33981
DB01427,Q13370
DB01427,P27815
DB01427,Q07343
DB01427,Q08493
DB01427,Q08499
DB00276,Q12809
DB00276,P10635
DB00276,P11388
DB00276,Q969P6
DB00276,P11387
DB00276,Q02880
DB00276,O15245
DB00261,Q14432
DB00261,O00408
DB01217,P11511
DB01524,P03372
DB01524,P10275
DB01524,Q92731
DB01524,P08185
DB01524,P04278
DB01536,P11511
DB01536,P08185
DB01536,P04278
DB01536,P37058
DB00714,P21917
DB01536,P37840
DB12081,P05121
DB05288,P05121
DB12586,P08183
DB12586,Q92887
DB12586,P33527
DB12586,Q5T3U5
DB12586,P68371
DB00913,P35372
DB01125,P38435
DB00517,P11229
DB00517,P20309
DB08799,P35367
DB11157,O75342
DB11157,Q9NXA8
DB11157,P05981
DB00714,P21728
DB00714,P14416
DB00714,P08913
DB00714,P08908
DB00714,P28223
DB00714,P41595
DB00714,P28335
DB00714,P35348
DB00714,P18089
DB00714,P35462
DB00714,P21918
DB00714,P28222
DB00714,P28221
DB00714,P25100
DB00714,P35368
DB00714,O15245
DB00714,O75762
DB00714,P34949
DB00714,Q00987
DB00964,P08913
DB00964,P18089
DB00964,P18825
DB00964,P25100
DB00964,P35348
DB00964,P35368
DB00673,P08684
DB00673,P25103
DB00673,P29371
DB01429,Q14524
DB01429,Q12809
DB01429,P10635
DB01429,P25786
DB01429,P32418
DB01429,Q9Y3Q4
DB01429,P0DP23
DB01429,P0DP24
DB01429,P0DP25
DB09229,Q01668
DB09229,Q13936
DB01102,P08588
DB00278,P00734
DB00278,P00742
DB00278,P00750
DB01238,P08588
DB01238,P07550
DB01238,P21728
DB01238,P14416
DB01238,P08913
DB01238,Q12809
DB01238,P08183
DB01238,P31645
DB01238,P23975
DB01238,P28223
DB01238,P41595
DB01238,P28335
DB01238,P50406
DB01238,P34969
DB01238,P35348
DB01238,P18089
DB01238,P35462
DB01238,P21918
DB01238,P35367
DB01238,P11229
DB01238,P08172
DB01238,P20309
DB01238,P08173
DB01238,P08912
DB01238,P28222
DB01238,P28221
DB01238,P18825
DB01238,Q01959
DB01238,P21917
DB01238,P46098
DB01238,P35368
DB01238,P47898
DB01238,P28566
DB01238,Q9Y5N1
DB01238,P07305
DB01238,P08908
DB01169,Q12809
DB01169,Q16881
DB00637,O00337
DB00637,P08588
DB00637,P35372
DB00637,P21728
DB00637,P14416
DB00637,P08913
DB00637,Q99720
DB00637,Q12809
DB00637,P08684
DB00637,P08183
DB00637,P31645
DB00637,P23975
DB00637,P08908
DB00637,P28223
DB00637,P41595
DB00637,P28335
DB00637,P50406
DB01200,P28335
DB00637,P18089
DB00637,P35462
DB00637,P25021
DB00637,Q9H3N8
DB00637,P11229
DB00637,P08172
DB00637,P20309
DB00637,P08173
DB00637,P08912
DB00637,P13945
DB00637,P18825
DB00637,Q01959
DB00637,P0DMS8
DB00637,P21917
DB00637,P25100
DB00637,P46098
DB00637,P41145
DB00637,Q9UNQ0
DB00637,P23415
DB00637,P0DP23
DB00637,P0DP24
DB00637,P0DP25
DB00637,P41143
DB00637,P35346
DB00637,P00533
DB00637,P25103
DB00637,P06239
DB00637,P06241
DB00637,P04626
DB00637,P21452
DB00637,O95259
DB00637,P32245
DB00637,P33032
DB00637,P41968
DB09223,Q99720
DB00637,Q96FL8
DB00637,O75530
DB00637,P04439
DB00637,Q5BJF2
DB00637,P43354
DB00637,P35367
DB01072,P08684
DB01072,P08183
DB01072,Q9UNQ0
DB01072,P11712
DB01072,P05177
DB01072,P22309
DB00335,P08588
DB00335,P07550
DB00335,P0DMS8
DB00289,Q12809
DB00289,P31645
DB00289,P23975
DB00289,Q01959
DB00289,P10635
DB00289,P48051
DB00289,P48549
DB00289,P48544
DB00289,Q13118
DB01076,Q14994
DB01076,P08684
DB01076,Q9UNQ0
DB01076,P04035
DB01076,Q92769
DB01076,Q13547
DB01076,Q9UBN7
DB01117,Q02127
DB01117,Q9UNQ0
DB13295,Q15822
DB00732,Q15822
DB13295,P36544
DB00732,P36544
DB13295,P02708
DB13295,P11230
DB13295,Q07001
DB00732,P02708
DB00732,P11230
DB00732,Q07001
DB13295,P32297
DB00732,P32297
DB13295,P43681
DB00732,P43681
DB00572,P08913
DB00572,P28223
DB00572,P28335
DB00572,P35367
DB00572,P11229
DB00572,P08172
DB00572,P20309
DB00572,P08173
DB00572,P08912
DB00572,P25100
DB00572,O15245
DB07402,P23219
DB07402,P47989
DB16837,P46098
DB00719,P35367
DB00993,Q9UNQ0
DB00993,O15440
DB00993,O15439
DB00993,P63000
DB00993,P51580
DB00548,P31213
DB00972,Q12809
DB00972,P08183
DB00972,P41595
DB00972,P28335
DB00972,P35348
DB00972,P35367
DB00972,P11229
DB00972,P35368
DB00972,Q9Y5N1
DB09230,Q01668
DB09230,Q13936
DB04957,Q12809
DB00207,Q12809
DB00207,P08183
DB12319,P11712
DB12319,Q04828
DB12319,P18031
DB12319,P27815
DB12319,Q96RI1
DB12319,Q16539
DB12319,P28482
DB12319,O00167
DB12319,Q99504
DB00245,P28223
DB12319,Q96S37
DB13277,O15392
DB13277,Q99504
DB01086,P35498
DB01086,Q99250
DB01086,Q9NY46
DB01086,P35499
DB01086,Q9UQD0
DB01086,Q15858
DB01086,Q9UI33
DB01086,Q9Y5Y9
DB01086,Q01118
DB01086,Q14524
DB00868,Q14524
DB00865,P08913
DB00865,P23975
DB00865,P35348
DB00865,Q05940
DB00767,P35354
DB00767,P14416
DB00767,P35462
DB00767,P21917
DB00767,P08913
DB00767,P18089
DB00767,P18825
DB00562,P00918
DB00562,P55017
DB00562,P00915
DB00562,P22748
DB00562,Q12791
DB00245,P08913
DB00245,Q99720
DB00245,P31645
DB00245,P23975
DB00245,P41595
DB00245,P28335
DB00245,P50406
DB00245,P18089
DB00245,P35462
DB00245,P35367
DB00245,P25021
DB00245,P11229
DB00245,P08172
DB00245,P20309
DB00245,P08173
DB00245,P08912
DB00245,P18825
DB00245,Q01959
DB00245,P25100
DB00245,Q695T7
DB04890,P35367
DB01244,Q14524
DB01244,Q12809
DB01244,O00555
DB01244,O95180
DB01244,P56696
DB01244,Q9Y3Q4
DB01244,P35498
DB01244,Q99250
DB01244,Q9NY46
DB09223,P35348
DB01244,Q13936
DB01244,Q01668
DB05229,P43115
DB05229,P35408
DB05229,P43119
DB06698,Q9Y5N1
DB00443,P04150
DB00443,P04083
DB00195,P08588
DB00195,P07550
DB00272,P25021
DB01019,P11229
DB01019,P08172
DB01019,P20309
DB01019,P08173
DB00217,P23975
DB01295,P08588
DB00307,P10276
DB00307,P37231
DB00307,P19793
DB00307,P28702
DB00307,P48443
DB00307,P10826
DB00307,P13631
DB00307,O43174
DB00307,Q9NR63
DB00307,P55055
DB00307,Q13133
DB01393,P06858
DB01393,Q07869
DB01393,P37231
DB01393,Q03181
DB01393,P12104
DB01393,P04035
DB01128,P10275
DB01128,P33261
DB13550,P27338
DB13550,P21397
DB13550,Q9Y468
DB04794,P08684
DB04794,P05093
DB04794,Q16850
DB04794,P14902
DB00905,P42330
DB00905,P43088
DB00121,P14735
DB00810,P11229
DB00810,P08172
DB00810,P20309
DB00810,P08173
DB00810,P08912
DB00810,Q15822
DB09020,Q01959
DB09020,P41145
DB09020,P11712
DB17247,P15559
DB00612,P08588
DB00612,P07550
DB00612,P13945
DB00901,P07550
DB00006,P00734
DB09223,P14416
DB09223,P28223
DB08807,P08908
DB08807,P28223
DB08807,P41595
DB08807,P13945
DB08807,P10635
DB08807,P08588
DB08807,P07550
DB00188,P00918
DB00188,P00915
DB00188,P22748
DB00188,Q16790
DB00188,O43570
DB00188,P00734
DB00188,P35218
DB00188,Q9Y2D0
DB00188,P43166
DB00188,P33261
DB00188,Q99460
DB00188,P25786
DB00188,Q92769
DB00188,Q13547
DB00188,O15379
DB00188,Q9UBN7
DB00188,P08246
DB00188,P07451
DB00188,P23280
DB00188,Q9BY41
DB00188,P08311
DB00188,Q9ULX7
DB00188,P23946
DB00188,P17538
DB00188,P28062
DB00484,P35348
DB01200,P50406
DB00188,P10619
DB00188,Q8N1Q1
DB00188,P20618
DB00188,P49721
DB00188,P28074
DB00188,A5PKW4
DB00188,P19838
DB00188,Q00653
DB00188,Q04206
DB00188,P28065
DB00188,P40306
DB00188,P36776
DB00559,O75469
DB00559,O95342
DB00559,P25101
DB00559,P24530
DB01158,P08588
DB01158,P07550
DB01158,P23975
DB00484,P08913
DB00484,P08908
DB00484,P18089
DB00484,P18825
DB00484,P25100
DB00484,P35368
DB01194,P00918
DB01194,P00915
DB01194,P22748
DB01194,Q16790
DB01194,O43570
DB01194,P35218
DB01194,Q9Y2D0
DB01194,P43166
DB01194,P23280
DB01194,Q9ULX7
DB01194,Q8N1Q1
DB03312,P04183
DB01558,P14867
DB01558,P18507
DB01558,P47870
DB00963,P35354
DB00963,P23219
DB09019,Q99720
DB09019,P31645
DB09019,P10635
DB01200,P08588
DB01200,P07550
DB01200,P21728
DB01200,P14416
DB01200,P08913
DB01200,P08684
DB01200,P08908
DB01200,P28223
DB01200,P41595
DB01200,P35348
DB01200,P18089
DB01200,P35462
DB01200,P21918
DB01200,P28222
DB01200,P28221
DB01200,P18825
DB01200,P21917
DB01200,P25100
DB01200,P35368
DB01200,P37840
DB01237,P35367
DB09018,P14416
DB09018,P22303
DB12401,P21728
DB12401,P14416
DB12401,Q99720
DB12401,P35348
DB12401,P35462
DB12401,P35367
DB12401,P11229
DB12401,P08172
DB12401,P20309
DB12401,P08173
DB12401,P08912
DB12401,P21917
DB00835,Q12809
DB00835,P35367
DB00835,P35498
DB00835,Q99250
DB00835,Q9NY46
DB09017,P25105
DB00354,P35367
DB01222,P08183
DB01222,P04150
DB01222,P05113
DB01222,P01579
DB01222,P08235
DB01222,P06401
DB01222,P14780
DB13502,Q12809
DB13502,O15399
DB13502,O60391
DB13502,Q05586
DB13502,Q12879
DB13502,Q13224
DB13502,Q14957
DB13502,Q8TCU5
DB13510,P08913
DB13510,Q99720
DB13510,Q15125
DB13510,P35348
DB13510,P18825
DB13510,P25100
DB13510,P35368
DB13510,Q06432
DB06726,P08588
DB06726,P07550
DB06726,P08183
DB06726,P10635
DB00887,Q13621
DB00887,P05023
DB00887,P55011
DB00887,Q9HC97
DB12230,P35348
DB12230,P18089
DB12230,P35368
DB12230,P16083
DB01210,P08588
DB01210,P07550
DB01210,Q99720
DB01210,P31645
DB01210,P08908
DB01210,P13945
DB00297,Q14524
DB00297,Q12809
DB00297,P35498
DB00297,P35499
DB00297,P34995
DB00297,P10635
DB00297,P46098
DB00297,Q9UK17
DB00297,P22460
DB00297,O14649
DB08808,P08588
DB08808,P07550
DB08808,P13945
DB00921,P35372
DB00921,Q12809
DB00921,P41145
DB00921,P41143
DB00921,P41146
DB01156,P31645
DB01156,P23975
DB01156,P35348
DB01156,Q01959
DB01156,P10635
DB01156,P36544
DB01156,P33261
DB01156,P30926
DB01156,P32297
DB01156,P17787
DB06719,P22888
DB06719,P30968
DB00490,P14416
DB00490,Q99720
DB00490,Q12809
DB00490,P08684
DB00490,P08908
DB00490,P28223
DB00490,P41595
DB00490,P28335
DB00490,P34969
DB00490,P35348
DB00490,P35462
DB00490,P21917
DB00490,P25100
DB00490,O15244
DB00490,Q96FL8
DB00490,Q86VL8
DB01008,P14780
DB00237,P14867
DB00237,P18507
DB00237,P47870
DB00241,P14867
DB00241,P18507
DB00241,P28472
DB01091,P08913
DB01091,Q99720
DB01091,P31645
DB01091,P23975
DB01091,P10635
DB01091,P22303
DB00611,P35372
DB00611,P41145
DB00611,P41143
DB09016,P31645
DB09016,P23975
DB09016,Q01959
DB09300,P11229
DB09300,P08172
DB09300,P20309
DB09300,P08173
DB00248,P21728
DB00248,P14416
DB00248,P08913
DB00248,P08908
DB00248,P28223
DB00248,P41595
DB00248,P28335
DB00248,P35348
DB00248,P18089
DB00248,P35462
DB00248,P21918
DB00248,P28222
DB00248,P28221
DB00248,P18825
DB00248,P21917
DB00248,P25100
DB00248,P35368
DB13452,Q13936
DB13452,P05164
DB00201,P29274
DB00201,Q12809
DB00201,P30542
DB00201,P29275
DB00201,P0DMS8
DB00201,P22303
DB00201,O00329
DB00201,Q9Y2T3
DB00146,P11473
DB00146,P36956
DB02300,P11473
DB00136,O15528
DB00136,P11473
DB00136,Q6VVX0
DB00136,P02774
DB13729,P00734
DB13729,P07477
DB13729,P06870
DB13729,O15244
DB13729,Q96FL8
DB13729,Q86VL8
DB13729,P05981
DB13729,Q04756
DB13729,O15393
DB13738,O15245
DB00796,P08684
DB13919,P08684
DB00796,P23975
DB13919,P23975
DB00796,P18089
DB13919,P18089
DB00796,P13945
DB13919,P13945
DB00796,P0DMS8
DB13919,P0DMS8
DB00796,Q9UNQ0
DB13919,Q9UNQ0
DB00796,P11712
DB13919,P11712
DB00796,P30556
DB13919,P30556
DB00796,P00533
DB13919,P00533
DB00796,P37231
DB13919,P37231
DB00796,P04626
DB13919,P04626
DB00796,P24557
DB13919,P24557
DB00796,Q9UBT6
DB13919,Q9UBT6
DB00796,Q9UNA4
DB13919,Q9UNA4
DB00796,Q9Y253
DB13919,Q9Y253
DB00796,Q13564
DB13919,Q13564
DB12221,P08235
DB01101,P04818
DB01197,P35354
DB01197,P23219
DB01197,P00734
DB01197,P00797
DB01197,P09960
DB11504,Q99720
DB11504,P42785
DB00411,P11229
DB00411,P08172
DB00411,P20309
DB00411,P08173
DB00411,P08912
DB00411,P36544
DB00411,P17787
DB00411,P43681
DB00564,Q14524
DB00564,P31645
DB00564,P35367
DB00564,P35499
DB00564,Q15858
DB00564,O75469
DB00564,P14867
DB00564,P18507
DB00564,P47870
DB00564,P30926
DB00564,Q15822
DB00564,Q9H461
DB00578,P11229
DB00578,P20309
DB02329,P28845
DB11186,Q99720
DB11186,P11229
DB11186,P08172
DB11186,P42785
DB11186,O15245
DB11186,Q5BJF2
DB01282,P37288
DB00608,Q12809
DB01282,P30518
DB01282,P30559
DB00190,P20711
DB00190,P06239
DB00190,P06241
DB00190,B2RXH2
DB00389,P22079
DB00389,P07202
DB00748,P35367
DB00429,P43088
DB13406,Q09428
DB13406,Q14654
DB09010,P10635
DB09010,P27361
DB09010,Q13510
DB09010,Q9Y6N5
DB00262,P00390
DB00583,P50416
DB15591,P16066
DB01038,P14416
DB01038,P28223
DB00477,P18089
DB00821,P35354
DB00821,P23219
DB00821,P01031
DB00521,P08588
DB00521,P07550
DB01136,Q92736
DB01136,P08588
DB01136,P07550
DB01136,P21728
DB01136,P14416
DB01136,P08913
DB01136,Q12809
DB01136,P31645
DB01136,P23975
DB01136,P08908
DB01136,P28223
DB01136,P41595
DB01136,P28335
DB01136,P50406
DB01136,P35348
DB01136,P18089
DB01136,P35462
DB01136,P13945
DB01136,P18825
DB01136,Q01959
DB01136,P25100
DB01136,O95069
DB01136,O15245
DB01136,P57789
DB01136,O15244
DB01136,Q96FL8
DB01136,Q16678
DB01136,O00206
DB01136,P05067
DB01140,P46059
DB01326,P46059
DB00671,P14416
DB00671,P19174
DB00274,P14735
DB01328,P35354
DB01328,P14780
DB01328,P31391
DB01330,P35354
DB01330,P08253
DB01330,P21964
DB01330,P14780
DB01330,P03956
DB00229,P14780
DB00229,P32241
DB00482,Q16539
DB13499,P25098
DB13499,Q06124
DB13499,Q9Y468
DB13499,P29350
DB01212,P14920
DB01212,P37840
DB01112,P00918
DB01112,P08253
DB01112,P14780
DB00482,P35354
DB00482,P23219
DB00482,P21728
DB00482,P31645
DB00482,P23975
DB00482,P18089
DB00482,P13945
DB00482,Q01959
DB00482,P10635
DB00482,P0DMS8
DB00482,P00918
DB00482,P00915
DB00482,P22748
DB00482,Q16790
DB00482,O43570
DB00482,P09917
DB00482,P35218
DB00482,Q9Y2D0
DB00482,P43166
DB00482,O76074
DB00482,P27815
DB00482,Q13547
DB00482,Q9UBN7
DB00482,P07451
DB00482,P23280
DB00482,Q9ULX7
DB00482,P00403
DB00482,O15530
DB00482,Q8N1Q1
DB00482,O14684
DB04846,P07550
DB04846,P08588
DB00567,Q16348
DB00456,P35354
DB00456,Q8TCC7
DB00456,P14780
DB00456,Q9NSA0
DB00456,P31391
DB00456,P35236
DB01139,P21554
DB01139,P35372
DB01139,P14416
DB01139,Q99720
DB01139,P08684
DB01139,P08908
DB01139,P41595
